order_id,order_date,customer_id,product_id,product_category,region,channel,salesperson,quantity,unit_price,discount,unit_cost,sales_amount,total_cost,profit,tax,payment_type,is_returned,gross_revenue,margin_pct
ORD100624,03-02-2024,CUST1715,PROD257,Beauty,Central,Partner,SP_7,4,155.79,0,81.96,623.16,327.84,295.32,31.16,Debit Card,0,654.32,0.4739
ORD100625,06-06-2025,CUST1263,PROD227,Clothing,South,Wholesale,SP_9,4,1903.09,0,1519.97,7612.36,6079.88,1532.48,0,UPI,0,7612.36,0.2013
ORD100626,04-06-2025,CUST1689,PROD225,Grocery,South,Wholesale,SP_17,1,598.1,0.05,304.05,568.2,304.05,264.15,68.18,Cash,0,636.38,0.4649
ORD100627,16-02-2022,CUST1317,PROD312,Sports,South,Retail,SP_27,3,188.67,0.05,123.43,537.71,370.29,167.42,64.53,UPI,0,602.24,0.3114
ORD100628,10-06-2025,CUST1083,PROD390,Sports,North,Wholesale,SP_10,2,1200.09,0,813.8,2400.18,1627.6,772.58,288.02,Debit Card,0,2688.2,0.3219
ORD100629,21-08-2025,CUST1317,PROD265,Toys,North,Retail,SP_4,1,1249.18,0.2,948.53,999.34,948.53,50.81,179.88,Wallet,0,1179.22,0.0508
ORD100630,12-03-2025,CUST1110,PROD352,Toys,North,Retail,SP_22,3,1298.77,0,954.57,3896.31,2863.71,1032.6,701.34,Net 30,0,4597.65,0.265
ORD100631,06-07-2025,CUST1250,PROD330,Grocery,South,Retail,SP_26,1,538.47,0.2,438.76,430.78,438.76,-7.98,21.54,Net 30,0,452.32,-0.0185
ORD100632,18-10-2023,CUST1382,PROD399,Beauty,North,Retail,SP_7,4,35.15,0,16.53,140.6,66.12,74.48,7.03,Credit Card,0,147.63,0.5297
ORD100633,16-04-2023,CUST1006,PROD243,Grocery,East,Wholesale,SP_7,3,1930.21,0,1126.08,5790.63,3378.24,2412.39,694.88,Net 30,0,6485.51,0.4166
ORD100634,28-08-2024,CUST1458,PROD296,Grocery,North,Partner,SP_8,6,505.53,0,291.22,3033.18,1747.32,1285.86,151.66,Cash,0,3184.84,0.4239
ORD100635,01-11-2024,CUST1083,PROD241,Clothing,West,Partner,SP_30,2,1353.67,0,698.1,2707.34,1396.2,1311.14,324.88,Debit Card,0,3032.22,0.4843
ORD100636,15-09-2025,CUST1207,PROD205,Home & Kitchen,North,Online,SP_26,2,1414.73,0.05,820.73,2687.99,1641.46,1046.53,322.56,UPI,0,3010.55,0.3893
ORD100637,06-01-2024,CUST1389,PROD366,Grocery,North,Retail,SP_24,4,1221.96,0,720.22,4887.84,2880.88,2006.96,586.54,UPI,0,5474.38,0.4106
ORD100638,23-02-2024,CUST1313,PROD379,Beauty,North,Wholesale,SP_24,1,629.25,0,430.94,629.25,430.94,198.31,113.26,Cash,0,742.51,0.3152
ORD100639,25-08-2024,CUST1021,PROD222,Sports,North,Wholesale,SP_8,7,545.84,0.1,408.65,3438.79,2860.55,578.24,618.98,Net 30,0,4057.77,0.1682
ORD100640,24-12-2022,CUST1409,PROD288,Sports,West,Online,SP_16,5,1197.35,0.05,744.15,5687.41,3720.75,1966.66,284.37,Debit Card,0,5971.78,0.3458
ORD100641,29-08-2024,CUST1514,PROD322,Electronics,Central,Partner,SP_12,2,1732.86,0.1,1340.82,3119.15,2681.64,437.51,374.3,Net 30,0,3493.45,0.1403
ORD100642,30-10-2023,CUST1126,PROD377,Grocery,North,Wholesale,SP_15,2,1893.73,0,1138.65,3787.46,2277.3,1510.16,454.5,Credit Card,0,4241.96,0.3987
ORD100643,08-01-2023,CUST1699,PROD370,Clothing,East,Online,SP_8,3,216.28,0.05,125.58,616.4,376.74,239.66,30.82,Net 30,0,647.22,0.3888
ORD100644,28-10-2024,CUST1013,PROD346,Electronics,West,Partner,SP_22,3,313.88,0.05,217.69,894.56,653.07,241.49,0,Credit Card,0,894.56,0.27
ORD100645,19-02-2025,CUST1011,PROD396,Toys,Central,Wholesale,SP_9,2,1889.75,0,870.56,3779.5,1741.12,2038.38,453.54,UPI,0,4233.04,0.5393
ORD100646,07-11-2023,CUST1086,PROD250,Home & Kitchen,North,Retail,SP_3,3,1474.39,0,716.41,4423.17,2149.23,2273.94,221.16,Debit Card,0,4644.33,0.5141
ORD100647,31-03-2022,CUST1523,PROD210,Beauty,Central,Online,SP_22,3,1766.57,0,1127.22,5299.71,3381.66,1918.05,264.99,Wallet,0,5564.7,0.3619
ORD100648,29-11-2023,CUST1536,PROD211,Grocery,East,Wholesale,SP_21,4,409.25,0,357.81,1637,1431.24,205.76,196.44,Credit Card,0,1833.44,0.1257
ORD100649,01-09-2025,CUST1300,PROD273,Sports,West,Online,SP_16,4,1177.23,0,911.98,4708.92,3647.92,1061,565.07,Net 30,0,5273.99,0.2253
ORD100650,16-04-2025,CUST1242,PROD207,Clothing,West,Online,SP_15,2,1403.77,0,687.37,2807.54,1374.74,1432.8,140.38,Net 30,0,2947.92,0.5103
ORD100651,24-06-2023,CUST1121,PROD351,Sports,Central,Online,SP_24,4,1361.82,0.05,1131.46,5174.92,4525.84,649.08,0,UPI,0,5174.92,0.1254
ORD100652,02-01-2024,CUST1146,PROD240,Grocery,North,Retail,SP_4,2,819.26,0.05,638.64,1556.59,1277.28,279.31,280.19,Cash,0,1836.78,0.1794
ORD100653,18-05-2024,CUST1566,PROD363,Toys,South,Partner,SP_20,3,35.71,0.2,25.89,85.7,77.67,8.03,0,Wallet,0,85.7,0.0937
ORD100654,10-02-2022,CUST1749,PROD284,Electronics,West,Partner,SP_29,5,1167.94,0.1,956.7,5255.73,4783.5,472.23,946.03,Cash,0,6201.76,0.0899
ORD100655,10-01-2024,CUST1355,PROD271,Grocery,South,Wholesale,SP_16,2,509.94,0,322.21,1019.88,644.42,375.46,122.39,Net 30,0,1142.27,0.3681
ORD100656,17-05-2023,CUST1684,PROD254,Electronics,West,Retail,SP_10,1,903.26,0.15,496.5,767.77,496.5,271.27,38.39,Cash,0,806.16,0.3533
ORD100657,16-08-2024,CUST1732,PROD336,Beauty,North,Partner,SP_11,2,1915.37,0.15,1303.24,3256.13,2606.48,649.65,162.81,Wallet,0,3418.94,0.1995
ORD100658,14-03-2025,CUST1630,PROD246,Clothing,North,Wholesale,SP_26,3,801.08,0,558.34,2403.24,1675.02,728.22,0,Wallet,0,2403.24,0.303
ORD100659,09-05-2025,CUST1308,PROD342,Toys,West,Wholesale,SP_29,2,1680.4,0.05,1163.25,3192.76,2326.5,866.26,159.64,Debit Card,0,3352.4,0.2713
ORD100660,17-07-2024,CUST1694,PROD375,Clothing,Central,Online,SP_5,2,381.14,0.2,268.43,609.82,536.86,72.96,30.49,Cash,0,640.31,0.1196
ORD100661,06-04-2023,CUST1287,PROD303,Beauty,North,Retail,SP_11,4,1346.56,0.05,1180.82,5116.93,4723.28,393.65,614.03,Debit Card,0,5730.96,0.0769
ORD100662,02-01-2024,CUST1306,PROD241,Toys,North,Partner,SP_29,5,1954.13,0.15,1672.76,8305.05,8363.8,-58.75,415.25,Net 30,0,8720.3,-0.0071
ORD100663,22-01-2024,CUST1593,PROD259,Toys,East,Retail,SP_13,2,208.28,0,175.8,416.56,351.6,64.96,49.99,Net 30,0,466.55,0.1559
ORD100664,13-07-2024,CUST1722,PROD397,Electronics,North,Retail,SP_15,6,21.6,0,17.51,129.6,105.06,24.54,15.55,Net 30,0,145.15,0.1894
ORD100665,27-06-2024,CUST1661,PROD211,Electronics,East,Partner,SP_6,6,870,0,760.85,5220,4565.1,654.9,261,UPI,0,5481,0.1255
ORD100666,30-06-2025,CUST1548,PROD329,Electronics,North,Partner,SP_16,2,189.79,0.05,93.82,360.6,187.64,172.96,0,Cash,0,360.6,0.4796
ORD100667,25-01-2023,CUST1351,PROD206,Sports,North,Retail,SP_15,5,1498.03,0.1,852.84,6741.14,4264.2,2476.94,0,Credit Card,0,6741.14,0.3674
ORD100668,01-06-2024,CUST1311,PROD279,Home & Kitchen,Central,Wholesale,SP_11,3,1829.52,0.2,1230.86,4390.85,3692.58,698.27,0,Wallet,0,4390.85,0.159
ORD100669,13-09-2022,CUST1058,PROD330,Grocery,Central,Retail,SP_20,5,870.87,0,723.64,4354.35,3618.2,736.15,522.52,Credit Card,0,4876.87,0.1691
ORD100670,10-12-2023,CUST1642,PROD308,Electronics,North,Partner,SP_2,2,521.13,0,352.97,1042.26,705.94,336.32,52.11,Net 30,0,1094.37,0.3227
ORD100671,26-03-2023,CUST1713,PROD202,Home & Kitchen,West,Retail,SP_28,5,871.63,0.1,685.64,3922.33,3428.2,494.13,470.68,Cash,0,4393.01,0.126
ORD100672,10-01-2022,CUST1754,PROD226,Home & Kitchen,West,Partner,SP_28,2,1448.28,0.05,742.29,2751.73,1484.58,1267.15,330.21,Debit Card,0,3081.94,0.4605
ORD100673,03-04-2024,CUST1034,PROD313,Clothing,North,Wholesale,SP_30,3,23.06,0,13,69.18,39,30.18,8.3,Credit Card,0,77.48,0.4363
ORD100674,08-03-2024,CUST1444,PROD306,Beauty,West,Retail,SP_2,4,1180.96,0,920.32,4723.84,3681.28,1042.56,566.86,Net 30,0,5290.7,0.2207
ORD100675,19-06-2025,CUST1092,PROD239,Sports,North,Wholesale,SP_12,2,1228.52,0.1,643.9,2211.34,1287.8,923.54,265.36,Credit Card,0,2476.7,0.4176
ORD100676,28-06-2025,CUST1206,PROD360,Home & Kitchen,Central,Retail,SP_16,1,1277.19,0.1,776.67,1149.47,776.67,372.8,57.47,Credit Card,0,1206.94,0.3243
ORD100677,26-05-2024,CUST1352,PROD328,Grocery,South,Retail,SP_19,5,487.83,0,277.67,2439.15,1388.35,1050.8,121.96,Wallet,0,2561.11,0.4308
ORD100678,25-10-2024,CUST1331,PROD207,Sports,East,Partner,SP_2,5,1429.54,0,868.36,7147.7,4341.8,2805.9,857.72,Credit Card,0,8005.42,0.3926
ORD100679,16-02-2025,CUST1724,PROD300,Clothing,West,Online,SP_17,2,187.33,0.2,144.01,299.73,288.02,11.71,14.99,Net 30,0,314.72,0.0391
ORD100680,12-10-2024,CUST1158,PROD359,Electronics,West,Partner,SP_14,4,402.54,0.05,247.78,1529.65,991.12,538.53,183.56,Wallet,0,1713.21,0.3521
ORD100681,09-01-2023,CUST1023,PROD323,Toys,Central,Retail,SP_24,1,1755.55,0,1228.65,1755.55,1228.65,526.9,210.67,Net 30,0,1966.22,0.3001
ORD100682,24-12-2024,CUST1403,PROD375,Home & Kitchen,West,Online,SP_28,3,1478.75,0,731.94,4436.25,2195.82,2240.43,532.35,UPI,0,4968.6,0.505
ORD100683,26-05-2022,CUST1515,PROD306,Beauty,North,Online,SP_16,1,32.42,0.1,26.33,29.18,26.33,2.85,3.5,UPI,0,32.68,0.0977
ORD100684,12-08-2022,CUST1731,PROD300,Toys,North,Wholesale,SP_5,4,500.51,0,308.54,2002.04,1234.16,767.88,240.24,UPI,0,2242.28,0.3835
ORD100685,16-06-2025,CUST1363,PROD203,Clothing,South,Retail,SP_10,4,432.74,0,321.02,1730.96,1284.08,446.88,207.72,Credit Card,0,1938.68,0.2582
ORD100686,26-06-2022,CUST1381,PROD397,Sports,South,Partner,SP_17,1,545.26,0.05,423.35,518,423.35,94.65,62.16,Cash,0,580.16,0.1827
ORD100687,02-05-2024,CUST1531,PROD309,Grocery,South,Online,SP_13,1,498.88,0,271.56,498.88,271.56,227.32,59.87,Net 30,0,558.75,0.4557
ORD100688,29-07-2025,CUST1151,PROD218,Electronics,North,Online,SP_16,2,129.74,0.05,110.03,246.51,220.06,26.45,29.58,UPI,0,276.09,0.1073
ORD100689,04-03-2022,CUST1561,PROD231,Sports,South,Partner,SP_9,6,920.59,0,669.55,5523.54,4017.3,1506.24,994.24,Cash,0,6517.78,0.2727
ORD100690,25-05-2025,CUST1688,PROD336,Beauty,South,Partner,SP_24,2,1466.8,0.05,943.04,2786.92,1886.08,900.84,334.43,UPI,0,3121.35,0.3232
ORD100691,06-04-2024,CUST1607,PROD211,Home & Kitchen,North,Online,SP_4,2,1215.43,0,646.67,2430.86,1293.34,1137.52,291.7,UPI,0,2722.56,0.4679
ORD100692,05-03-2024,CUST1616,PROD338,Beauty,Central,Partner,SP_24,4,1347.38,0,1177.66,5389.52,4710.64,678.88,646.74,Cash,0,6036.26,0.126
ORD100693,20-11-2023,CUST1419,PROD245,Sports,West,Wholesale,SP_29,6,166.89,0,131.81,1001.34,790.86,210.48,120.16,UPI,0,1121.5,0.2102
ORD100694,15-04-2022,CUST1249,PROD318,Sports,East,Online,SP_28,4,1903.22,0.15,1034.61,6470.95,4138.44,2332.51,0,Credit Card,0,6470.95,0.3605
ORD100695,27-01-2025,CUST1116,PROD215,Toys,North,Wholesale,SP_29,1,1677.79,0.15,1009.98,1426.12,1009.98,416.14,256.7,Credit Card,0,1682.82,0.2918
ORD100696,26-05-2023,CUST1511,PROD328,Beauty,North,Retail,SP_26,1,1611.16,0,1312.05,1611.16,1312.05,299.11,0,Wallet,0,1611.16,0.1856
ORD100697,20-01-2023,CUST1739,PROD262,Beauty,East,Wholesale,SP_16,3,1646.85,0.1,1256.64,4446.5,3769.92,676.58,533.58,Credit Card,0,4980.08,0.1522
ORD100698,09-02-2023,CUST1577,PROD308,Beauty,East,Partner,SP_23,4,1865.76,0.05,1482.54,7089.89,5930.16,1159.73,850.79,Debit Card,0,7940.68,0.1636
ORD100699,02-04-2024,CUST1334,PROD318,Electronics,South,Online,SP_27,6,1090.79,0.2,707.42,5235.79,4244.52,991.27,942.44,Wallet,0,6178.23,0.1893
ORD100700,02-06-2023,CUST1417,PROD220,Grocery,East,Wholesale,SP_11,1,404.56,0,312.49,404.56,312.49,92.07,0,UPI,1,404.56,0.2276
ORD100701,21-04-2023,CUST1773,PROD357,Sports,West,Partner,SP_7,1,1235.48,0.05,770.84,1173.71,770.84,402.87,140.85,Debit Card,0,1314.56,0.3432
ORD100702,10-12-2023,CUST1294,PROD212,Clothing,West,Partner,SP_17,4,1487.05,0,810.54,5948.2,3242.16,2706.04,713.78,Net 30,0,6661.98,0.4549
ORD100703,10-02-2024,CUST1754,PROD361,Electronics,West,Wholesale,SP_22,4,1477.15,0,1085.27,5908.6,4341.08,1567.52,295.43,Cash,0,6204.03,0.2653
ORD100704,12-11-2024,CUST1370,PROD203,Electronics,West,Online,SP_13,4,1045.29,0.2,929.48,3344.93,3717.92,-372.99,0,Net 30,0,3344.93,-0.1115
ORD100705,23-09-2024,CUST1185,PROD355,Electronics,West,Wholesale,SP_4,4,141.58,0.05,83.5,538,334,204,64.56,Debit Card,0,602.56,0.3792
ORD100706,08-11-2023,CUST1245,PROD301,Toys,South,Retail,SP_14,4,745.37,0,490.03,2981.48,1960.12,1021.36,357.78,Credit Card,0,3339.26,0.3426
ORD100707,15-12-2023,CUST1636,PROD258,Grocery,North,Wholesale,SP_10,2,1841.93,0,1387.53,3683.86,2775.06,908.8,184.19,UPI,0,3868.05,0.2467
ORD100708,24-03-2022,CUST1267,PROD327,Grocery,East,Wholesale,SP_10,4,1170.98,0.1,812.28,4215.53,3249.12,966.41,505.86,Wallet,0,4721.39,0.2292
ORD100709,14-03-2025,CUST1642,PROD226,Clothing,North,Online,SP_10,5,1078.97,0.05,895.05,5125.11,4475.25,649.86,615.01,UPI,0,5740.12,0.1268
ORD100710,13-01-2025,CUST1236,PROD268,Beauty,East,Wholesale,SP_27,4,541.36,0,429.18,2165.44,1716.72,448.72,259.85,Credit Card,0,2425.29,0.2072
ORD100711,06-01-2025,CUST1529,PROD224,Toys,South,Partner,SP_12,3,740.06,0.2,352.44,1776.14,1057.32,718.82,319.71,UPI,0,2095.85,0.4047
ORD100712,02-04-2023,CUST1551,PROD330,Sports,South,Online,SP_2,4,1791.22,0,1610.83,7164.88,6443.32,721.56,859.79,Cash,0,8024.67,0.1007
ORD100713,01-01-2022,CUST1020,PROD296,Home & Kitchen,Central,Partner,SP_26,2,1334.59,0,1052.43,2669.18,2104.86,564.32,480.45,Cash,0,3149.63,0.2114
ORD100714,20-02-2022,CUST1736,PROD395,Toys,Central,Online,SP_23,2,1575.84,0.15,1321.75,2678.93,2643.5,35.43,482.21,Cash,0,3161.14,0.0132
ORD100715,16-11-2023,CUST1793,PROD224,Home & Kitchen,South,Retail,SP_9,4,911.42,0,677.22,3645.68,2708.88,936.8,182.28,Net 30,1,3827.96,0.257
ORD100716,18-12-2023,CUST1519,PROD347,Sports,South,Retail,SP_29,2,1262.34,0,1054.47,2524.68,2108.94,415.74,126.23,Credit Card,0,2650.91,0.1647
ORD100717,25-03-2023,CUST1099,PROD361,Clothing,East,Retail,SP_5,5,500.53,0.05,250.55,2377.52,1252.75,1124.77,285.3,Cash,0,2662.82,0.4731
ORD100718,30-05-2024,CUST1751,PROD353,Grocery,South,Wholesale,SP_8,4,1412.39,0.1,856.59,5084.6,3426.36,1658.24,610.15,Debit Card,0,5694.75,0.3261
ORD100719,03-05-2023,CUST1477,PROD325,Home & Kitchen,North,Retail,SP_21,1,858.06,0,724.54,858.06,724.54,133.52,102.97,Cash,0,961.03,0.1556
ORD100720,03-02-2022,CUST1598,PROD332,Electronics,East,Online,SP_14,3,887.88,0.2,480.12,2130.91,1440.36,690.55,255.71,Wallet,0,2386.62,0.3241
ORD100721,05-04-2022,CUST1297,PROD388,Toys,South,Retail,SP_7,4,1300.4,0.1,630.97,4681.44,2523.88,2157.56,561.77,Net 30,0,5243.21,0.4609
ORD100722,31-12-2024,CUST1525,PROD208,Home & Kitchen,East,Online,SP_7,3,1872.88,0,1507.02,5618.64,4521.06,1097.58,674.24,Debit Card,0,6292.88,0.1953
ORD100723,03-06-2022,CUST1333,PROD315,Sports,East,Partner,SP_9,2,132.69,0.1,109.6,238.84,219.2,19.64,11.94,Credit Card,0,250.78,0.0822
ORD100724,07-09-2022,CUST1001,PROD377,Grocery,West,Wholesale,SP_3,5,1650.36,0,863.46,8251.8,4317.3,3934.5,1485.32,Credit Card,0,9737.12,0.4768
ORD100725,05-11-2023,CUST1374,PROD333,Electronics,Central,Partner,SP_14,2,588.3,0,490.91,1176.6,981.82,194.78,58.83,Wallet,0,1235.43,0.1655
ORD100726,14-03-2023,CUST1292,PROD259,Home & Kitchen,East,Partner,SP_17,2,890.62,0.1,676.02,1603.12,1352.04,251.08,288.56,Cash,0,1891.68,0.1566
ORD100727,28-04-2022,CUST1552,PROD371,Grocery,East,Retail,SP_18,1,48.72,0.2,33.33,38.98,33.33,5.65,1.95,Debit Card,0,40.93,0.1449
ORD100728,10-02-2024,CUST1317,PROD320,Sports,West,Retail,SP_12,4,605.59,0,498.77,2422.36,1995.08,427.28,436.02,Wallet,0,2858.38,0.1764
ORD100729,22-08-2025,CUST1501,PROD338,Clothing,South,Retail,SP_22,1,1007.75,0,643.61,1007.75,643.61,364.14,0,Debit Card,0,1007.75,0.3613
ORD100730,25-09-2022,CUST1380,PROD393,Sports,East,Partner,SP_14,3,117.07,0,62.9,351.21,188.7,162.51,17.56,Cash,0,368.77,0.4627
ORD100731,13-12-2024,CUST1622,PROD374,Clothing,West,Wholesale,SP_26,3,984.74,0,569.36,2954.22,1708.08,1246.14,0,Cash,0,2954.22,0.4218
ORD100732,24-08-2022,CUST1013,PROD307,Grocery,North,Wholesale,SP_26,1,1854.59,0,1256.16,1854.59,1256.16,598.43,222.55,UPI,0,2077.14,0.3227
ORD100733,24-01-2023,CUST1503,PROD307,Grocery,West,Partner,SP_28,3,215.26,0,148.34,645.78,445.02,200.76,116.24,UPI,0,762.02,0.3109
ORD100734,16-09-2024,CUST1230,PROD330,Electronics,Central,Wholesale,SP_13,5,1530.06,0.05,1243.19,7267.78,6215.95,1051.83,872.13,Cash,0,8139.91,0.1447
ORD100735,02-02-2024,CUST1083,PROD275,Sports,Central,Partner,SP_14,5,822.29,0,662.86,4111.45,3314.3,797.15,740.06,Net 30,0,4851.51,0.1939
ORD100736,05-02-2023,CUST1129,PROD229,Beauty,South,Partner,SP_9,5,1312.07,0,933.69,6560.35,4668.45,1891.9,787.24,Wallet,0,7347.59,0.2884
ORD100737,16-09-2023,CUST1742,PROD220,Toys,South,Wholesale,SP_19,4,524.17,0.1,420.05,1887.01,1680.2,206.81,226.44,UPI,0,2113.45,0.1096
ORD100738,06-02-2024,CUST1144,PROD355,Beauty,Central,Online,SP_26,2,323.19,0.1,173.33,581.74,346.66,235.08,104.71,Cash,0,686.45,0.4041
ORD100739,19-08-2025,CUST1027,PROD389,Beauty,Central,Online,SP_2,3,325.12,0,153.63,975.36,460.89,514.47,48.77,Debit Card,0,1024.13,0.5275
ORD100740,07-07-2024,CUST1065,PROD360,Beauty,East,Retail,SP_11,2,145.63,0,122.79,291.26,245.58,45.68,14.56,Wallet,0,305.82,0.1568
ORD100741,15-05-2025,CUST1162,PROD362,Toys,Central,Wholesale,SP_17,2,375.37,0.05,181.68,713.2,363.36,349.84,128.38,UPI,0,841.58,0.4905
ORD100742,06-06-2025,CUST1228,PROD379,Beauty,South,Retail,SP_2,5,1330.12,0,746.21,6650.6,3731.05,2919.55,1197.11,Net 30,0,7847.71,0.439
ORD100743,02-05-2024,CUST1260,PROD233,Clothing,Central,Partner,SP_19,4,1763.97,0,1345.72,7055.88,5382.88,1673,1270.06,Wallet,0,8325.94,0.2371
ORD100744,01-08-2023,CUST1448,PROD240,Sports,South,Online,SP_7,5,1629.18,0.1,1033.31,7331.31,5166.55,2164.76,1319.64,Wallet,0,8650.95,0.2953
ORD100745,16-03-2022,CUST1423,PROD250,Grocery,North,Wholesale,SP_18,3,1371.84,0,1158.3,4115.52,3474.9,640.62,205.78,Credit Card,0,4321.3,0.1557
ORD100746,11-03-2023,CUST1459,PROD374,Electronics,Central,Wholesale,SP_13,2,225.31,0,131.6,450.62,263.2,187.42,81.11,Debit Card,0,531.73,0.4159
ORD100747,13-04-2022,CUST1675,PROD281,Beauty,South,Wholesale,SP_5,3,581.93,0,264.98,1745.79,794.94,950.85,209.49,Net 30,0,1955.28,0.5447
ORD100748,03-02-2024,CUST1300,PROD257,Grocery,West,Online,SP_18,4,623.06,0,364.67,2492.24,1458.68,1033.56,448.6,Net 30,0,2940.84,0.4147
ORD100749,08-01-2024,CUST1302,PROD274,Beauty,East,Retail,SP_23,5,503.66,0,357.67,2518.3,1788.35,729.95,302.2,Net 30,0,2820.5,0.2899
ORD100750,16-03-2024,CUST1286,PROD384,Electronics,South,Online,SP_26,3,1032.44,0.2,639.26,2477.86,1917.78,560.08,297.34,Debit Card,0,2775.2,0.226
ORD100751,22-08-2025,CUST1394,PROD222,Electronics,Central,Retail,SP_24,4,1073.43,0,741.41,4293.72,2965.64,1328.08,515.25,Net 30,0,4808.97,0.3093
ORD100752,08-04-2022,CUST1009,PROD375,Beauty,Central,Partner,SP_24,1,716.99,0,605.48,716.99,605.48,111.51,35.85,Credit Card,0,752.84,0.1555
ORD100753,08-03-2024,CUST1706,PROD327,Clothing,North,Partner,SP_29,3,710.81,0,611.74,2132.43,1835.22,297.21,0,UPI,0,2132.43,0.1394
ORD100754,20-09-2025,CUST1629,PROD349,Grocery,West,Retail,SP_16,2,1657.97,0.15,944.53,2818.55,1889.06,929.49,507.34,Debit Card,0,3325.89,0.3298
ORD100755,08-05-2024,CUST1269,PROD216,Electronics,South,Partner,SP_15,4,1579.64,0.05,1039.35,6002.63,4157.4,1845.23,1080.47,Net 30,0,7083.1,0.3074
ORD100756,11-03-2023,CUST1591,PROD268,Sports,West,Partner,SP_8,3,619.05,0,431.55,1857.15,1294.65,562.5,92.86,Cash,0,1950.01,0.3029
ORD100757,23-03-2023,CUST1604,PROD307,Grocery,North,Wholesale,SP_26,2,1828.01,0.15,1603.35,3107.62,3206.7,-99.08,372.91,UPI,0,3480.53,-0.0319
ORD100758,24-08-2025,CUST1777,PROD338,Sports,East,Wholesale,SP_15,3,1905.87,0,1714.1,5717.61,5142.3,575.31,686.11,Wallet,0,6403.72,0.1006
ORD100759,06-09-2022,CUST1360,PROD293,Grocery,West,Online,SP_25,2,656.85,0,365.16,1313.7,730.32,583.38,157.64,Debit Card,0,1471.34,0.4441
ORD100760,15-06-2022,CUST1256,PROD214,Clothing,North,Online,SP_1,3,712.08,0,553.39,2136.24,1660.17,476.07,106.81,Cash,0,2243.05,0.2229
ORD100761,10-09-2024,CUST1132,PROD290,Toys,South,Online,SP_28,6,1013.74,0,628.63,6082.44,3771.78,2310.66,1094.84,Wallet,0,7177.28,0.3799
ORD100762,20-09-2025,CUST1275,PROD362,Home & Kitchen,East,Wholesale,SP_17,4,1882.54,0,854.01,7530.16,3416.04,4114.12,903.62,Cash,0,8433.78,0.5464
ORD100763,16-10-2024,CUST1775,PROD232,Clothing,Central,Online,SP_30,5,1753.26,0.05,796.27,8327.98,3981.35,4346.63,999.36,Net 30,0,9327.34,0.5219
ORD100764,26-06-2023,CUST1682,PROD324,Beauty,North,Online,SP_15,3,209.62,0,137.77,628.86,413.31,215.55,75.46,Debit Card,0,704.32,0.3428
ORD100765,29-01-2024,CUST1512,PROD215,Home & Kitchen,Central,Wholesale,SP_14,4,788.5,0.05,528.1,2996.3,2112.4,883.9,0,Net 30,0,2996.3,0.295
ORD100766,03-02-2025,CUST1312,PROD361,Beauty,East,Retail,SP_14,3,1108.98,0,510.3,3326.94,1530.9,1796.04,399.23,Wallet,0,3726.17,0.5398
ORD100767,22-03-2022,CUST1575,PROD265,Sports,North,Wholesale,SP_10,2,1008.75,0,765.76,2017.5,1531.52,485.98,100.88,Credit Card,0,2118.38,0.2409
ORD100768,13-05-2022,CUST1283,PROD367,Electronics,North,Retail,SP_2,2,391.76,0,228.12,783.52,456.24,327.28,39.18,Cash,0,822.7,0.4177
ORD100769,07-03-2024,CUST1120,PROD355,Grocery,East,Wholesale,SP_27,3,1718.34,0.15,1206.19,4381.77,3618.57,763.2,525.81,Credit Card,1,4907.58,0.1742
ORD100770,18-06-2024,CUST1106,PROD246,Beauty,South,Online,SP_6,4,1355.5,0,793.53,5422,3174.12,2247.88,975.96,Wallet,0,6397.96,0.4146
ORD100771,18-05-2022,CUST1686,PROD366,Sports,North,Partner,SP_30,2,1676.63,0.05,880.58,3185.6,1761.16,1424.44,382.27,Net 30,0,3567.87,0.4471
ORD100772,03-07-2022,CUST1203,PROD397,Clothing,East,Partner,SP_17,3,1718.23,0,1088.03,5154.69,3264.09,1890.6,257.73,UPI,0,5412.42,0.3668
ORD100773,15-09-2025,CUST1164,PROD347,Beauty,West,Retail,SP_5,2,1497.97,0,830.66,2995.94,1661.32,1334.62,359.51,Cash,0,3355.45,0.4455
ORD100774,24-02-2024,CUST1304,PROD323,Sports,Central,Retail,SP_5,3,881.23,0,608.63,2643.69,1825.89,817.8,475.86,UPI,0,3119.55,0.3093
ORD100775,10-09-2024,CUST1496,PROD200,Electronics,North,Retail,SP_15,3,1223.04,0,659.8,3669.12,1979.4,1689.72,440.29,Debit Card,0,4109.41,0.4605
ORD100776,10-03-2022,CUST1631,PROD399,Grocery,West,Partner,SP_15,1,324.93,0,220.56,324.93,220.56,104.37,58.49,Cash,0,383.42,0.3212
ORD100777,30-06-2023,CUST1555,PROD286,Beauty,North,Retail,SP_20,4,1348.92,0,702.54,5395.68,2810.16,2585.52,647.48,Credit Card,0,6043.16,0.4792
ORD100778,22-02-2022,CUST1155,PROD327,Toys,South,Wholesale,SP_11,4,362.61,0.1,272.66,1305.4,1090.64,214.76,156.65,UPI,1,1462.05,0.1645
ORD100779,24-07-2022,CUST1366,PROD390,Sports,East,Wholesale,SP_5,2,1389.43,0,1096.64,2778.86,2193.28,585.58,138.94,Wallet,0,2917.8,0.2107
ORD100780,06-05-2022,CUST1718,PROD266,Beauty,North,Partner,SP_28,1,463.05,0.05,231.38,439.9,231.38,208.52,22,Debit Card,0,461.9,0.474
